"go_id","go_name","aspect","n_pathway","n_matched","dsge","p_value","p_adj"
"GO:0016788","hydrolase activity, acting on ester bonds","MF",34,32,0.353053269580831,0.4181,0.742809430255403
"GO:0030057","desmosome","CC",31,30,0.364994576923592,0.4193,0.742809430255403
"GO:0034450","ubiquitin-ubiquitin ligase activity","MF",16,16,0.50308369134184,0.4188,0.742809430255403
"GO:0045494","photoreceptor cell maintenance","BP",36,36,0.333167012988473,0.4181,0.742809430255403
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","BP",32,31,0.359620512998015,0.4175,0.742809430255403
"GO:0050769","positive regulation of neurogenesis","BP",24,22,0.427763141849284,0.4197,0.742809430255403
"GO:0045171","intercellular bridge","CC",41,40,0.315132996161969,0.4208,0.743560209424084
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","BP",33,21,0.43673397741102,0.4214,0.744133420536298
"GO:0043687","post-translational protein modification","BP",40,39,0.319384860541783,0.4228,0.745143603133159
"GO:0050853","B cell receptor signaling pathway","BP",106,37,0.327733229471736,0.4224,0.745143603133159
"GO:0050890","cognition","BP",57,56,0.265606324144067,0.4227,0.745143603133159
"GO:0002720","positive regulation of cytokine production involved in immune response","BP",19,18,0.472258050617659,0.4246,0.745396618985696
"GO:0030904","retromer complex","CC",20,20,0.448414048134681,0.424,0.745396618985696
"GO:0045277","respiratory chain complex IV","CC",22,20,0.448374558990548,0.4242,0.745396618985696
"GO:0051276","chromosome organization","BP",35,32,0.352109717327852,0.4246,0.745396618985696
"GO:0110076","negative regulation of ferroptosis","BP",21,20,0.44862650760446,0.4235,0.745396618985696
"GO:0140938","histone H3 methyltransferase activity","MF",24,24,0.407363547856729,0.4244,0.745396618985696
"GO:0048027","mRNA 5'-UTR binding","MF",24,24,0.407253792484225,0.4249,0.745438596491228
"GO:0042176","regulation of protein catabolic process","BP",23,22,0.426272290081378,0.426,0.746883116883117
"GO:0006892","post-Golgi vesicle-mediated transport","BP",15,15,0.51658766025008,0.4263,0.746924075275795
"GO:0070316","regulation of G0 to G1 transition","BP",56,25,0.399115044911069,0.4278,0.749066147859922
"GO:0006361","transcription initiation at RNA polymerase I promoter","BP",21,18,0.471511498356201,0.4285,0.749805573558004
"GO:0005819","spindle","CC",241,235,0.128636656345292,0.43,0.750174418604651
"GO:0015464","acetylcholine receptor activity","MF",15,15,0.515318167157948,0.4299,0.750174418604651
"GO:0016055","Wnt signaling pathway","BP",70,63,0.24980009718861,0.4301,0.750174418604651
"GO:0022841","potassium ion leak channel activity","MF",16,16,0.499610307254941,0.4294,0.750174418604651
"GO:0030521","androgen receptor signaling pathway","BP",21,19,0.457003404185861,0.4294,0.750174418604651
"GO:0097242","amyloid-beta clearance","BP",18,17,0.48339860317406,0.4311,0.751433182698515
"GO:0004177","aminopeptidase activity","MF",28,26,0.390109958287736,0.4314,0.751470967741935
"GO:0002244","hematopoietic progenitor cell differentiation","BP",19,18,0.470596504254183,0.4322,0.751969111969112
"GO:0004181","metallocarboxypeptidase activity","MF",35,33,0.346199003831691,0.4326,0.751969111969112
"GO:0030071","regulation of mitotic metaphase/anaphase transition","BP",65,34,0.340528159823522,0.4323,0.751969111969112
"GO:0033554","cellular response to stress","BP",29,29,0.369223995382452,0.4328,0.751969111969112
"GO:0003688","DNA replication origin binding","MF",19,16,0.498520371282303,0.4335,0.752700964630225
"GO:0070402","NADPH binding","MF",17,17,0.482453079146544,0.4344,0.753778920308483
"GO:0004725","protein tyrosine phosphatase activity","MF",98,94,0.203892565280909,0.4349,0.754161849710983
"GO:0010314","phosphatidylinositol-5-phosphate binding","MF",20,20,0.445479009714728,0.4355,0.754717586649551
"GO:0070628","proteasome binding","MF",20,17,0.482143463941967,0.4359,0.754926234765876
"GO:0016338","calcium-independent cell-cell adhesion","BP",21,18,0.469641663899664,0.4366,0.755653846153846
"GO:0008333","endosome to lysosome transport","BP",45,44,0.298933270696978,0.437,0.755861627162076
"GO:0008569","minus-end-directed microtubule motor activity","MF",25,17,0.481280970340979,0.4383,0.757140115163148
"GO:0032977","membrane insertase activity","MF",20,17,0.48149901923423,0.4381,0.757140115163148
"GO:0001527","microfibril","CC",18,18,0.468996253498585,0.4395,0.757758620689655
"GO:0031491","nucleosome binding","MF",43,35,0.335481691698604,0.4392,0.757758620689655
"GO:0097421","liver regeneration","BP",26,26,0.388789977649367,0.4393,0.757758620689655
"GO:0042789","mRNA transcription by RNA polymerase II","BP",57,44,0.298615890424845,0.44,0.757825255102041
"GO:0051020","GTPase binding","MF",37,37,0.325540104763011,0.4401,0.757825255102041
"GO:0001523","retinoid metabolic process","BP",39,39,0.317146835135796,0.4404,0.757858508604207
"GO:0031032","actomyosin structure organization","BP",29,29,0.367980716844495,0.4408,0.758063694267516
"GO:0070273","phosphatidylinositol-4-phosphate binding","MF",34,31,0.35571966779373,0.4412,0.758268618714195
"GO:0005856","cytoskeleton","CC",819,789,0.0698409624739982,0.4416,0.758473282442748
"GO:0034067","protein localization to Golgi apparatus","BP",19,18,0.468168270837966,0.4428,0.759257142857143
"GO:0070821","tertiary granule membrane","CC",73,70,0.236148189272727,0.4427,0.759257142857143
"GO:1904724","tertiary granule lumen","CC",55,53,0.271419023280534,0.4429,0.759257142857143
"GO:0106310","protein serine kinase activity","MF",362,356,0.104089820944837,0.4435,0.759803299492386
"GO:0008375","acetylglucosaminyltransferase activity","MF",27,26,0.387958726890109,0.4449,0.761718452758402
"GO:0006119","oxidative phosphorylation","BP",24,23,0.413087006312646,0.4457,0.762604562737643
"GO:0004222","metalloendopeptidase activity","MF",111,101,0.196000727353493,0.4462,0.762976567447752
"GO:0004623","A2-type glycerophospholipase activity","MF",36,34,0.338674438775895,0.447,0.763860759493671
"GO:0044790","suppression of viral release by host","BP",17,16,0.493858788654982,0.4482,0.765426944971537
"GO:0000425","pexophagy","BP",16,16,0.493539156150903,0.4487,0.765483259633607
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","BP",17,17,0.478535164911813,0.4488,0.765483259633607
"GO:0032465","regulation of cytokinesis","BP",38,38,0.320639267921503,0.4496,0.765880126182965
"GO:0034243","regulation of transcription elongation by RNA polymerase II","BP",25,22,0.421445529550904,0.4496,0.765880126182965
"GO:0016581","NuRD complex","CC",16,16,0.493169917397014,0.4502,0.766418663303909
"GO:0000228","nuclear chromosome","CC",37,34,0.338112215343334,0.4516,0.768003778337531
"GO:0070161","anchoring junction","CC",115,114,0.184126422678214,0.4517,0.768003778337531
"GO:0045747","positive regulation of Notch signaling pathway","BP",43,40,0.311885682795225,0.452,0.768030207677785
"GO:0005092","GDP-dissociation inhibitor activity","MF",15,15,0.508812839171499,0.4523,0.768056603773585
"GO:0005875","microtubule associated complex","CC",36,36,0.328384646512199,0.4534,0.76929648241206
"GO:0015108","chloride transmembrane transporter activity","MF",22,21,0.429888293018708,0.4536,0.76929648241206
"GO:0021510","spinal cord development","BP",25,25,0.394032444187576,0.4552,0.770125156445557
"GO:0032755","positive regulation of interleukin-6 production","BP",93,80,0.219898406052967,0.4554,0.770125156445557
"GO:0033490","cholesterol biosynthetic process via lathosterol","BP",18,18,0.464571740995974,0.4549,0.770125156445557
"GO:0046677","response to antibiotic","BP",18,18,0.464654115766578,0.4547,0.770125156445557
"GO:0050850","positive regulation of calcium-mediated signaling","BP",33,31,0.353617193440753,0.4558,0.770125156445557
"GO:1903829","positive regulation of protein localization","BP",23,23,0.411040675339328,0.4558,0.770125156445557
"GO:0004715","non-membrane spanning protein tyrosine kinase activity","MF",48,48,0.284484241537879,0.4562,0.77031894934334
"GO:0009952","anterior/posterior pattern specification","BP",47,38,0.31971588440042,0.457,0.7711875
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",579,374,0.101463868687958,0.4574,0.771380387257964
"GO:0001678","intracellular glucose homeostasis","BP",28,26,0.385443306859623,0.4577,0.771404494382022
"GO:0016409","palmitoyltransferase activity","MF",26,25,0.393581453093368,0.458,0.771428571428571
"GO:0034504","protein localization to nucleus","BP",35,35,0.333058905313005,0.4596,0.773640897755611
"GO:0005507","copper ion binding","MF",58,54,0.267052587091304,0.4624,0.777869158878505
"GO:0008092","cytoskeletal protein binding","MF",73,70,0.234595515460217,0.4647,0.780765401369011
"GO:0046718","symbiont entry into host cell","BP",62,59,0.255602623422191,0.4646,0.780765401369011
"GO:0000132","establishment of mitotic spindle orientation","BP",35,32,0.346361194282273,0.4656,0.781791044776119
"GO:0010332","response to gamma radiation","BP",16,15,0.504236982918989,0.4665,0.782815413300186
"GO:0045296","cadherin binding","MF",309,307,0.111849050798956,0.4668,0.782832298136646
"GO:0004402","histone acetyltransferase activity","MF",35,26,0.382815223543965,0.4712,0.784246153846154
"GO:0005814","centriole","CC",174,170,0.150358030912679,0.471,0.784246153846154
"GO:0007029","endoplasmic reticulum organization","BP",30,30,0.357913140687745,0.4688,0.784246153846154
"GO:0007566","embryo implantation","BP",23,22,0.416987374332079,0.4707,0.784246153846154
"GO:0008154","actin polymerization or depolymerization","BP",21,21,0.427330066815947,0.4688,0.784246153846154
"GO:0015179","L-amino acid transmembrane transporter activity","MF",16,15,0.502868161551341,0.4709,0.784246153846154
"GO:0022848","acetylcholine-gated monoatomic cation-selective channel activity","MF",33,17,0.473093322400288,0.4685,0.784246153846154
"GO:0032715","negative regulation of interleukin-6 production","BP",64,40,0.309633772554261,0.472,0.784246153846154
"GO:0032727","positive regulation of interferon-alpha production","BP",25,23,0.408122954382704,0.4712,0.784246153846154
"GO:0032880","regulation of protein localization","BP",71,69,0.236021947680944,0.47,0.784246153846154
"GO:0045070","positive regulation of viral genome replication","BP",28,28,0.369875359570757,0.4692,0.784246153846154
"GO:0061014","positive regulation of mRNA catabolic process","BP",15,15,0.502494508581249,0.472,0.784246153846154
"GO:0071333","cellular response to glucose stimulus","BP",85,56,0.261505825694162,0.4717,0.784246153846154
"GO:0071377","cellular response to glucagon stimulus","BP",22,21,0.426750418764226,0.4717,0.784246153846154
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","BP",20,20,0.437239796944691,0.4703,0.784246153846154
"GO:0031526","brush border membrane","CC",61,57,0.259371369242914,0.4724,0.784428044280443
"GO:0030574","collagen catabolic process","BP",34,31,0.35125412461362,0.4733,0.784640883977901
"GO:0050870","positive regulation of T cell activation","BP",39,36,0.325818081469459,0.4734,0.784640883977901
"GO:0070530","K63-linked polyubiquitin modification-dependent protein binding","MF",26,24,0.398192117795936,0.4733,0.784640883977901
"GO:0051017","actin filament bundle assembly","BP",39,38,0.317576920934259,0.4742,0.785484662576687
"GO:0002092","positive regulation of receptor internalization","BP",27,26,0.382211400893968,0.4747,0.785830778663397
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","BP",20,20,0.43601935213084,0.475,0.785845588235294
"GO:0008286","insulin receptor signaling pathway","BP",68,61,0.250180862389438,0.4764,0.787527539779682
"GO:0031113","regulation of microtubule polymerization","BP",15,15,0.500868469773595,0.4766,0.787527539779682
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","BP",26,21,0.425675955971053,0.4769,0.78754128440367
"GO:0008134","transcription factor binding","MF",15,15,0.500663801721533,0.4773,0.787720048899756
"GO:0034644","cellular response to UV","BP",49,47,0.284802933036707,0.4791,0.79020769700672
"GO:0031683","G-protein beta/gamma-subunit complex binding","MF",24,23,0.406221368449377,0.4804,0.791868131868132
"GO:0003756","protein disulfide isomerase activity","MF",20,20,0.434504130188001,0.4817,0.79352654057352
"GO:0002042","cell migration involved in sprouting angiogenesis","BP",24,23,0.405742159263835,0.4836,0.793750759878419
"GO:0005496","steroid binding","MF",24,22,0.41434226759252,0.4831,0.793750759878419
"GO:0008033","tRNA processing","BP",47,33,0.339092471512503,0.4834,0.793750759878419
"GO:0031527","filopodium membrane","CC",18,18,0.457679424783489,0.4823,0.793750759878419
"GO:0033209","tumor necrosis factor-mediated signaling pathway","BP",68,54,0.26536723565572,0.483,0.793750759878419
"GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","BP",51,39,0.312297206515907,0.4827,0.793750759878419
"GO:0045879","negative regulation of smoothened signaling pathway","BP",29,29,0.361081156874446,0.484,0.793924665856622
"GO:0004674","protein serine/threonine kinase activity","MF",425,383,0.0998705769332641,0.4857,0.794945454545455
"GO:0030295","protein kinase activator activity","MF",43,41,0.303804046502418,0.4858,0.794945454545455
"GO:0034620","cellular response to unfolded protein","BP",16,16,0.483423625259248,0.4855,0.794945454545455
"GO:0036020","endolysosome membrane","CC",19,17,0.469257254823085,0.4853,0.794945454545455
"GO:0004521","RNA endonuclease activity","MF",45,42,0.300982270433147,0.4872,0.796442831215971
"GO:0005773","vacuole","CC",19,18,0.456335259736779,0.4875,0.796442831215971
"GO:0006006","glucose metabolic process","BP",39,38,0.31608729193645,0.4876,0.796442831215971
"GO:0003924","GTPase activity","MF",355,333,0.107061565541975,0.4894,0.796491862567812
"GO:0006259","DNA metabolic process","BP",43,38,0.316014318171784,0.4886,0.796491862567812
"GO:0008266","poly(U) RNA binding","MF",26,26,0.379693307820286,0.4893,0.796491862567812
"GO:0022617","extracellular matrix disassembly","BP",42,39,0.311653452250801,0.4892,0.796491862567812
"GO:0031647","regulation of protein stability","BP",121,100,0.195180727265568,0.4881,0.796491862567812
"GO:0034451","centriolar satellite","CC",84,82,0.215518109877009,0.4885,0.796491862567812
"GO:0045787","positive regulation of cell cycle","BP",37,34,0.332822765440514,0.49,0.796987951807229
"GO:0031466","Cul5-RING ubiquitin ligase complex","CC",19,19,0.442119305839534,0.4904,0.797158338350391
"GO:0000175","3'-5'-RNA exonuclease activity","MF",38,33,0.33802759497582,0.492,0.798324324324324
"GO:0002221","pattern recognition receptor signaling pathway","BP",25,19,0.441664102943017,0.4923,0.798324324324324
"GO:0046686","response to cadmium ion","BP",16,15,0.496089470575275,0.4923,0.798324324324324
"GO:0051721","protein phosphatase 2A binding","MF",28,27,0.373064108049869,0.4922,0.798324324324324
"GO:0006091","generation of precursor metabolites and energy","BP",42,41,0.302879620269401,0.4931,0.798514080287597
"GO:0006352","DNA-templated transcription initiation","BP",27,27,0.372895576687589,0.4934,0.798514080287597
"GO:0043014","alpha-tubulin binding","MF",45,41,0.302860163365553,0.4932,0.798514080287597
"GO:0043434","response to peptide hormone","BP",49,44,0.293154863295935,0.4936,0.798514080287597
"GO:0043539","protein serine/threonine kinase activator activity","MF",63,59,0.253468855776349,0.4939,0.798520958083832
"GO:0048147","negative regulation of fibroblast proliferation","BP",23,21,0.421791471956986,0.4944,0.798850987432675
"GO:0034198","cellular response to amino acid starvation","BP",49,47,0.283232153353251,0.4947,0.798857655502392
"GO:0005640","nuclear outer membrane","CC",32,32,0.342039143916815,0.4958,0.799677419354839
"GO:0050806","positive regulation of synaptic transmission","BP",18,17,0.466765422555228,0.4958,0.799677419354839
"GO:0044389","ubiquitin-like protein ligase binding","MF",26,25,0.386500120207733,0.4964,0.800167164179104
"GO:0032720","negative regulation of tumor necrosis factor production","BP",76,56,0.259460451880646,0.4967,0.800173031026253
"GO:0031904","endosome lumen","CC",23,21,0.421095120018208,0.4974,0.800506555423123
"GO:0051452","intracellular pH reduction","BP",18,17,0.466421217676092,0.4975,0.800506555423123
"GO:0030593","neutrophil chemotaxis","BP",48,41,0.302349846324111,0.4986,0.801321428571429
"GO:0070160","tight junction","CC",47,39,0.310587635556082,0.4984,0.801321428571429
"GO:0000774","adenyl-nucleotide exchange factor activity","MF",15,15,0.493552390983285,0.4995,0.802290303390839
"GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","BP",21,20,0.430617024800598,0.5003,0.803097502972652
"GO:0030520","estrogen receptor signaling pathway","BP",20,18,0.452733494623949,0.5011,0.803903743315508
