"gene","log2FoldChange","AveExpr","t","pvalue","padj"
"ARNTL2",1.43312769865312,0.873684959231948,12.6942682775974,2.8033799659727e-07,0.000150984257374701
"HOXA1",1.77136945801297,0.468490912145417,12.671709535568,2.84875957310757e-07,0.000150984257374701
"CHST3",1.10081889580953,0.292202208257264,12.2562698718609,3.84694439672421e-07,0.000195392717483617
"HES1",1.219986553608,3.11746642616838,12.1268122896456,4.23230439633707e-07,0.000205669370715969
"SOX6",-1.41098111356161,0.887954804078443,-12.0785354402489,4.38671340329384e-07,0.000205669370715969
"DGKG",0.842711839002325,0.321653911054,11.8905132019672,5.0498755604912e-07,0.000218459615699763
"S100A16",2.54291955444987,2.3569719664486,11.8829336769495,5.07882588580613e-07,0.000218459615699763
"CROT",-1.5946192639469,1.04840804197547,-11.852440462337,5.19715246537581e-07,0.000218459615699763
"PPIP5K1",-0.916328165719825,2.57138722903822,-11.6118987295107,6.24414204648455e-07,0.000253720305155489
"ADGRA3",2.56971037221159,0.886487057592804,11.4486917744166,7.08575449126023e-07,0.000270913961381707
"SYTL5",1.39188227754082,0.465466065774879,11.4439917183611,7.11176928975769e-07,0.000270913961381707
"SORT1",-1.01787627284792,4.49550856601931,-11.3106176470213,7.89554150606341e-07,0.000289758941246863
"NOTCH2",2.29751884719237,1.53089778132353,11.2810468240783,8.08187366890347e-07,0.000289758941246863
"DUSP21",2.17539224840315,1.31498848391072,11.1966770858835,8.64057713508933e-07,0.00030093895793354
"HCLS1",-1.94214222141394,2.01489336416967,-11.1128949482329,9.23763058707701e-07,0.000307147371408716
"PPCS",-1.08484604066907,1.49837686146461,-11.1014341451593,9.32276681060091e-07,0.000307147371408716
"PAPSS1",-3.53989962443015,2.97863879485826,-11.0544551471439,9.68086257372268e-07,0.000308457139167114
"SPINT1",-0.945299494598529,1.21492142398936,-11.0305814169667,9.86860412429651e-07,0.000308457139167114
"AR",0.773953364708624,0.195540299992167,10.7582681311288,1.23176444838929e-06,0.000375301803763919
"ERVMER34-1",2.43152879827027,1.51987177011783,10.728550659685,1.26229482808209e-06,0.000375301803763919
"PTPRC",2.23896949045777,4.03563756777886,10.6069523623173,1.39616054641483e-06,0.000405218977638019
